20160904 233300;0.759250;0.759270;0.759090;0.759130;0
20160904 233400;0.759150;0.759160;0.759150;0.759150;0
20160904 233500;0.759150;0.759150;0.759020;0.759090;0
20160904 233600;0.759060;0.759120;0.758950;0.758960;0
20160904 233700;0.758990;0.759180;0.758980;0.759180;0
20160904 233800;0.759160;0.759170;0.759110;0.759140;0
20160904 233900;0.759110;0.759140;0.759050;0.759050;0
20160904 234000;0.759070;0.759080;0.758970;0.758970;0
20160904 234100;0.758950;0.759050;0.758930;0.759050;0
20160904 234200;0.759030;0.759070;0.758940;0.758940;0
20160904 234300;0.758930;0.759010;0.758910;0.759010;0
20160904 234400;0.759030;0.759150;0.759020;0.759120;0
20160904 234500;0.759130;0.759280;0.759130;0.759280;0
20160904 234600;0.759290;0.759360;0.759210;0.759210;0
20160904 234700;0.759200;0.759380;0.759180;0.759310;0
20160904 234800;0.759340;0.759480;0.759290;0.759290;0
20160904 234900;0.759280;0.759360;0.759260;0.759320;0
20160904 235000;0.759330;0.759420;0.759280;0.759380;0
20160904 235100;0.759360;0.759380;0.759330;0.759370;0
20160904 235200;0.759350;0.759380;0.759300;0.759310;0
20160904 235300;0.759320;0.759390;0.759320;0.759380;0
20160904 235400;0.759380;0.759390;0.759350;0.759370;0
20160904 235500;0.759360;0.759370;0.759280;0.759360;0
20160904 235600;0.759330;0.759350;0.759280;0.759280;0
20160904 235700;0.759290;0.759360;0.759290;0.759360;0
20160904 235800;0.759370;0.759370;0.759280;0.759300;0
20160904 235900;0.759350;0.759390;0.759350;0.759360;0
20160905 000000;0.759340;0.759360;0.759270;0.759300;0
20160905 000100;0.759290;0.759360;0.759290;0.759330;0
20160905 000200;0.759340;0.759460;0.759340;0.759460;0
20160905 000300;0.759490;0.759490;0.759370;0.759370;0
20160905 000400;0.759400;0.759530;0.759370;0.759500;0
20160905 000500;0.759490;0.759600;0.759460;0.759550;0
20160905 000600;0.759530;0.759550;0.759460;0.759480;0
20160905 000700;0.759480;0.759490;0.759440;0.759450;0
20160905 000800;0.759450;0.759520;0.759430;0.759480;0
20160905 000900;0.759460;0.759470;0.759360;0.759370;0
20160905 001000;0.759380;0.759420;0.759380;0.759380;0
20160905 001100;0.759370;0.759380;0.759260;0.759270;0
20160905 001200;0.759280;0.759280;0.759280;0.759280;0
20160905 001300;0.759270;0.759290;0.759270;0.759280;0
20160905 001400;0.759270;0.759270;0.759270;0.759270;0
20160905 001500;0.759280;0.759280;0.759260;0.759270;0
20160905 001600;0.759260;0.759300;0.759210;0.759260;0
20160905 001700;0.759250;0.759300;0.759240;0.759300;0
20160905 001800;0.759310;0.759370;0.759250;0.759260;0
20160905 001900;0.759260;0.759260;0.759250;0.759250;0
20160905 002000;0.759260;0.759320;0.759250;0.759310;0
20160905 002100;0.759280;0.759380;0.759280;0.759370;0
20160905 002200;0.759370;0.759380;0.759350;0.759380;0
20160905 002300;0.759360;0.759360;0.759320;0.759350;0
20160905 002400;0.759380;0.759460;0.759350;0.759350;0
20160905 002500;0.759360;0.759410;0.759360;0.759370;0
20160905 002600;0.759380;0.759400;0.759360;0.759370;0
20160905 002700;0.759380;0.759490;0.759380;0.759470;0
20160905 002800;0.759460;0.759470;0.759450;0.759470;0
20160905 002900;0.759480;0.759510;0.759450;0.759450;0
20160905 003000;0.759460;0.759580;0.759450;0.759580;0
20160905 003100;0.759570;0.759610;0.759500;0.759500;0
20160905 003200;0.759500;0.759500;0.759470;0.759480;0
20160905 003300;0.759480;0.759490;0.759470;0.759490;0
20160905 003400;0.759470;0.759550;0.759470;0.759540;0
20160905 003500;0.759560;0.759690;0.759560;0.759690;0
20160905 003600;0.759670;0.759680;0.759570;0.759660;0
20160905 003700;0.759680;0.759690;0.759610;0.759650;0
20160905 003800;0.759670;0.759670;0.759590;0.759610;0
20160905 003900;0.759620;0.759780;0.759600;0.759780;0
20160905 004000;0.759770;0.759770;0.759740;0.759760;0
20160905 004100;0.759760;0.759760;0.759720;0.759720;0
20160905 004200;0.759730;0.759960;0.759730;0.759890;0
20160905 004300;0.759900;0.760010;0.759850;0.759940;0
20160905 004400;0.759950;0.760100;0.759930;0.760100;0
20160905 004500;0.760080;0.760080;0.759830;0.759890;0
20160905 004600;0.759880;0.759910;0.759820;0.759890;0
20160905 004700;0.759900;0.759990;0.759890;0.759900;0
20160905 004800;0.759890;0.759900;0.759880;0.759900;0
20160905 004900;0.759880;0.759910;0.759800;0.759800;0
20160905 005000;0.759800;0.759920;0.759730;0.759880;0
20160905 005100;0.759860;0.759900;0.759860;0.759890;0
20160905 005200;0.759860;0.759860;0.759800;0.759800;0
20160905 005300;0.759790;0.759800;0.759700;0.759700;0
20160905 005400;0.759720;0.759800;0.759720;0.759800;0
20160905 005500;0.759760;0.759810;0.759760;0.759810;0
20160905 005600;0.759820;0.759840;0.759810;0.759820;0
20160905 005700;0.759840;0.759840;0.759810;0.759820;0
20160905 005800;0.759850;0.760000;0.759850;0.760000;0
20160905 005900;0.760020;0.760100;0.759960;0.760100;0
20160905 010000;0.760080;0.760080;0.759970;0.760000;0
20160905 010100;0.760020;0.760100;0.759970;0.759980;0
20160905 010200;0.759980;0.760330;0.759970;0.760280;0
20160905 010300;0.760280;0.760280;0.759990;0.760010;0
20160905 010400;0.760030;0.760190;0.760030;0.760170;0
20160905 010500;0.760150;0.760150;0.759860;0.759880;0
20160905 010600;0.759890;0.759890;0.759800;0.759820;0
20160905 010700;0.759800;0.759890;0.759770;0.759870;0
20160905 010800;0.759860;0.759870;0.759800;0.759850;0
20160905 010900;0.759850;0.759880;0.759810;0.759860;0
20160905 011000;0.759850;0.759870;0.759660;0.759750;0
20160905 011100;0.759770;0.759780;0.759670;0.759680;0
20160905 011200;0.759670;0.759750;0.759670;0.759680;0
20160905 011300;0.759750;0.759870;0.759750;0.759780;0
20160905 011400;0.759790;0.759810;0.759660;0.759660;0
20160905 011500;0.759670;0.759700;0.759670;0.759680;0
20160905 011600;0.759750;0.759880;0.759750;0.759870;0
20160905 011700;0.759860;0.759880;0.759820;0.759870;0
20160905 011800;0.759860;0.759880;0.759820;0.759840;0
20160905 011900;0.759840;0.760080;0.759830;0.760070;0
20160905 012000;0.760090;0.760090;0.760040;0.760060;0
20160905 012100;0.760050;0.760090;0.759850;0.759890;0
20160905 012200;0.759890;0.760010;0.759840;0.759970;0
20160905 012300;0.759990;0.759990;0.759820;0.759900;0
20160905 012400;0.759880;0.759970;0.759820;0.759820;0
20160905 012500;0.759810;0.760090;0.759810;0.760080;0
20160905 012600;0.760090;0.760110;0.760080;0.760080;0
20160905 012700;0.760060;0.760130;0.760000;0.760030;0
20160905 012800;0.760020;0.760170;0.759990;0.760120;0
20160905 012900;0.760120;0.760180;0.760090;0.760160;0
20160905 013000;0.760180;0.760600;0.760140;0.760520;0
20160905 013100;0.760510;0.760510;0.760400;0.760430;0
20160905 013200;0.760410;0.760600;0.760400;0.760440;0
20160905 013300;0.760440;0.760440;0.760290;0.760380;0
20160905 013400;0.760360;0.760360;0.760280;0.760280;0
20160905 013500;0.760270;0.760270;0.760170;0.760200;0
20160905 013600;0.760210;0.760300;0.760180;0.760270;0
20160905 013700;0.760270;0.760280;0.760090;0.760090;0
20160905 013800;0.760090;0.760160;0.760060;0.760160;0
20160905 013900;0.760090;0.760120;0.759950;0.760080;0
20160905 014000;0.760070;0.760100;0.760070;0.760080;0
20160905 014100;0.760090;0.760180;0.760090;0.760170;0
20160905 014200;0.760190;0.760280;0.760190;0.760260;0
20160905 014300;0.760270;0.760270;0.760060;0.760080;0
20160905 014400;0.760090;0.760340;0.760050;0.760280;0
20160905 014500;0.760270;0.760440;0.760250;0.760350;0
20160905 014600;0.760390;0.760480;0.760350;0.760460;0
20160905 014700;0.760440;0.760460;0.760350;0.760360;0
20160905 014800;0.760350;0.760360;0.760180;0.760290;0
20160905 014900;0.760350;0.760370;0.760170;0.760170;0
20160905 015000;0.760170;0.760200;0.759980;0.760000;0
20160905 015100;0.760050;0.760190;0.760050;0.760160;0
20160905 015200;0.760140;0.760170;0.760080;0.760120;0
20160905 015300;0.760100;0.760110;0.760060;0.760070;0
20160905 015400;0.760080;0.760280;0.760050;0.760210;0
20160905 015500;0.760200;0.760210;0.759970;0.759980;0
20160905 015600;0.759960;0.759960;0.759650;0.759810;0
20160905 015700;0.759800;0.760240;0.759800;0.760230;0
20160905 015800;0.760240;0.760320;0.760240;0.760250;0
20160905 015900;0.760240;0.760260;0.759980;0.759990;0
20160905 020000;0.760010;0.760140;0.759850;0.760100;0
20160905 020100;0.760150;0.760170;0.760090;0.760170;0
20160905 020200;0.760150;0.760180;0.760010;0.760130;0
20160905 020300;0.760130;0.760130;0.760000;0.760000;0
20160905 020400;0.759990;0.760110;0.759980;0.760060;0
20160905 020500;0.760070;0.760110;0.760050;0.760060;0
20160905 020600;0.760050;0.760110;0.760020;0.760020;0
20160905 020700;0.760010;0.760090;0.760010;0.760090;0
20160905 020800;0.760070;0.760080;0.760030;0.760030;0
20160905 020900;0.760010;0.760090;0.760010;0.760080;0
20160905 021000;0.760080;0.760080;0.759870;0.760070;0
20160905 021100;0.760060;0.760080;0.759990;0.760080;0
20160905 021200;0.760110;0.760150;0.759900;0.760010;0
20160905 021300;0.760000;0.760000;0.759750;0.759840;0
20160905 021400;0.759830;0.759830;0.759710;0.759760;0
20160905 021500;0.759780;0.759790;0.759770;0.759780;0
20160905 021600;0.759710;0.759810;0.759700;0.759780;0
20160905 021700;0.759770;0.759870;0.759690;0.759790;0
20160905 021800;0.759760;0.759890;0.759700;0.759790;0
20160905 021900;0.759800;0.759890;0.759780;0.759890;0
20160905 022000;0.759910;0.759970;0.759890;0.759950;0
20160905 022100;0.759970;0.759970;0.759890;0.759910;0
20160905 022200;0.759900;0.760000;0.759900;0.759990;0
20160905 022300;0.760000;0.760150;0.759990;0.760090;0
20160905 022400;0.760090;0.760150;0.759980;0.759980;0
20160905 022500;0.759960;0.759960;0.759890;0.759930;0
20160905 022600;0.759950;0.759980;0.759900;0.759900;0
20160905 022700;0.759880;0.759880;0.759820;0.759830;0
20160905 022800;0.759840;0.759900;0.759750;0.759860;0
20160905 022900;0.759890;0.760080;0.759870;0.760050;0
20160905 023000;0.760080;0.760190;0.759950;0.760120;0
20160905 023100;0.760150;0.760190;0.760120;0.760120;0
20160905 023200;0.760090;0.760090;0.759830;0.759910;0
20160905 023300;0.759910;0.759980;0.759840;0.759900;0
20160905 023400;0.759910;0.760000;0.759840;0.759970;0
20160905 023500;0.760010;0.760010;0.759950;0.760000;0
20160905 023600;0.759980;0.760080;0.759900;0.760010;0
20160905 023700;0.760010;0.760150;0.759900;0.759900;0
20160905 023800;0.759890;0.759900;0.759880;0.759890;0
20160905 023900;0.759900;0.759900;0.759820;0.759850;0
20160905 024000;0.759850;0.759870;0.759790;0.759860;0
20160905 024100;0.759840;0.759910;0.759800;0.759910;0
20160905 024200;0.759950;0.760030;0.759930;0.760010;0
20160905 024300;0.760010;0.760110;0.760000;0.760000;0
20160905 024400;0.759990;0.760000;0.759990;0.760000;0
20160905 024500;0.759990;0.760060;0.759900;0.759910;0
20160905 024600;0.759930;0.760190;0.759880;0.760190;0
20160905 024700;0.760200;0.760310;0.760130;0.760220;0
20160905 024800;0.760250;0.760420;0.760250;0.760380;0
20160905 024900;0.760390;0.760390;0.760310;0.760310;0
20160905 025000;0.760310;0.760310;0.760200;0.760200;0
20160905 025100;0.760180;0.760290;0.760150;0.760230;0
20160905 025200;0.760220;0.760280;0.760200;0.760200;0
20160905 025300;0.760200;0.760200;0.760000;0.760000;0
20160905 025400;0.760020;0.760100;0.760020;0.760090;0
20160905 025500;0.760070;0.760110;0.759940;0.760100;0
20160905 025600;0.760090;0.760090;0.759890;0.759980;0
20160905 025700;0.759990;0.760030;0.759980;0.759990;0
20160905 025800;0.760010;0.760010;0.759790;0.759800;0
20160905 025900;0.759790;0.759850;0.759760;0.759850;0
20160905 030000;0.759810;0.759920;0.759700;0.759900;0
20160905 030100;0.759890;0.760000;0.759800;0.759800;0
20160905 030200;0.759790;0.759850;0.759690;0.759810;0
20160905 030300;0.759810;0.759940;0.759800;0.759810;0
20160905 030400;0.759800;0.759820;0.759710;0.759820;0
20160905 030500;0.759810;0.759890;0.759770;0.759800;0
20160905 030600;0.759790;0.759880;0.759780;0.759830;0
20160905 030700;0.759850;0.760000;0.759850;0.760000;0
20160905 030800;0.760010;0.760050;0.759970;0.760020;0
20160905 030900;0.760050;0.760270;0.760000;0.760190;0
20160905 031000;0.760150;0.760210;0.759980;0.760000;0
20160905 031100;0.759990;0.760080;0.759990;0.760020;0
20160905 031200;0.760030;0.760120;0.759890;0.759900;0
20160905 031300;0.759900;0.759900;0.759820;0.759840;0
20160905 031400;0.759820;0.759890;0.759810;0.759870;0
20160905 031500;0.759890;0.759990;0.759880;0.759920;0
20160905 031600;0.759900;0.760000;0.759850;0.760000;0
20160905 031700;0.760000;0.760100;0.760000;0.760090;0
20160905 031800;0.760100;0.760290;0.760090;0.760170;0
20160905 031900;0.760150;0.760190;0.760000;0.760000;0
20160905 032000;0.759990;0.759990;0.759780;0.759810;0
20160905 032100;0.759790;0.759880;0.759760;0.759830;0
20160905 032200;0.759840;0.759840;0.759750;0.759770;0
20160905 032300;0.759780;0.759930;0.759610;0.759920;0
20160905 032400;0.759910;0.760000;0.759830;0.759980;0
20160905 032500;0.759970;0.760150;0.759860;0.760150;0
20160905 032600;0.760110;0.760230;0.760090;0.760220;0
20160905 032700;0.760190;0.760330;0.759840;0.759970;0
20160905 032800;0.759980;0.760050;0.759800;0.759800;0
20160905 032900;0.759800;0.759940;0.759700;0.759780;0
20160905 033000;0.759790;0.759920;0.759580;0.759580;0
20160905 033100;0.759590;0.759640;0.759500;0.759500;0
20160905 033200;0.759500;0.759600;0.759500;0.759590;0
20160905 033300;0.759590;0.759740;0.759550;0.759690;0
20160905 033400;0.759680;0.759890;0.759680;0.759890;0
20160905 033500;0.759880;0.760120;0.759880;0.760040;0
20160905 033600;0.760040;0.760220;0.760020;0.760140;0
20160905 033700;0.760130;0.760270;0.760100;0.760260;0
20160905 033800;0.760250;0.760300;0.759700;0.759700;0
20160905 033900;0.759730;0.759840;0.759580;0.759690;0
20160905 034000;0.759700;0.759820;0.759620;0.759690;0
20160905 034100;0.759690;0.759690;0.759510;0.759510;0
20160905 034200;0.759500;0.759610;0.759480;0.759590;0
20160905 034300;0.759580;0.759580;0.759460;0.759480;0
20160905 034400;0.759490;0.759490;0.759290;0.759370;0
20160905 034500;0.759350;0.759520;0.759350;0.759460;0
20160905 034600;0.759440;0.759440;0.759340;0.759380;0
20160905 034700;0.759380;0.759550;0.759380;0.759490;0
20160905 034800;0.759500;0.759590;0.759500;0.759570;0
20160905 034900;0.759580;0.759630;0.759560;0.759630;0
20160905 035000;0.759630;0.759750;0.759600;0.759660;0
20160905 035100;0.759700;0.759700;0.759600;0.759620;0
20160905 035200;0.759610;0.759640;0.759480;0.759570;0
20160905 035300;0.759570;0.759690;0.759520;0.759680;0
20160905 035400;0.759690;0.759690;0.759580;0.759580;0
20160905 035500;0.759590;0.759630;0.759510;0.759620;0
20160905 035600;0.759630;0.759810;0.759630;0.759800;0
20160905 035700;0.759800;0.759800;0.759720;0.759790;0
20160905 035800;0.759790;0.759960;0.759710;0.759910;0
20160905 035900;0.759910;0.760010;0.759900;0.760000;0
20160905 040000;0.759990;0.760010;0.759870;0.759930;0
20160905 040100;0.759910;0.760130;0.759900;0.760130;0
20160905 040200;0.760130;0.760410;0.760130;0.760360;0
20160905 040300;0.760340;0.760490;0.760280;0.760410;0
20160905 040400;0.760410;0.760460;0.760340;0.760340;0
20160905 040500;0.760360;0.760380;0.760280;0.760360;0
20160905 040600;0.760340;0.760420;0.760280;0.760410;0
20160905 040700;0.760440;0.760560;0.760440;0.760510;0
20160905 040800;0.760490;0.760510;0.760420;0.760470;0
20160905 040900;0.760480;0.760480;0.760290;0.760300;0
20160905 041000;0.760310;0.760490;0.760300;0.760390;0
20160905 041100;0.760380;0.760380;0.760210;0.760320;0
20160905 041200;0.760310;0.760340;0.760220;0.760260;0
20160905 041300;0.760250;0.760250;0.760070;0.760120;0
20160905 041400;0.760110;0.760260;0.760070;0.760220;0
20160905 041500;0.760200;0.760220;0.760080;0.760080;0
20160905 041600;0.760090;0.760150;0.760010;0.760020;0
20160905 041700;0.760010;0.760010;0.759890;0.759960;0
20160905 041800;0.759940;0.759940;0.759900;0.759910;0
20160905 041900;0.759930;0.760050;0.759900;0.760000;0
20160905 042000;0.759990;0.760010;0.759940;0.759960;0
20160905 042100;0.759940;0.760000;0.759940;0.760000;0
20160905 042200;0.760000;0.760220;0.760000;0.760120;0
20160905 042300;0.760130;0.760130;0.760000;0.760110;0
20160905 042400;0.760100;0.760160;0.760090;0.760130;0
20160905 042500;0.760130;0.760160;0.760130;0.760160;0
20160905 042600;0.760140;0.760400;0.760140;0.760400;0
20160905 042700;0.760400;0.760400;0.760220;0.760270;0
20160905 042800;0.760250;0.760300;0.760220;0.760300;0
20160905 042900;0.760310;0.760320;0.760170;0.760170;0
20160905 043000;0.760190;0.760280;0.760130;0.760170;0
20160905 043100;0.760140;0.760140;0.760010;0.760070;0
20160905 043200;0.760040;0.760050;0.759760;0.759780;0
20160905 043300;0.759750;0.759850;0.759710;0.759760;0
20160905 043400;0.759750;0.759830;0.759620;0.759800;0
20160905 043500;0.759790;0.759800;0.759700;0.759700;0
20160905 043600;0.759680;0.759790;0.759620;0.759760;0
20160905 043700;0.759770;0.759970;0.759770;0.759880;0
20160905 043800;0.759890;0.759990;0.759860;0.759980;0
20160905 043900;0.759970;0.760060;0.759840;0.759850;0
20160905 044000;0.759840;0.759880;0.759750;0.759800;0
20160905 044100;0.759820;0.759900;0.759760;0.759860;0
20160905 044200;0.759880;0.759900;0.759730;0.759730;0
20160905 044300;0.759750;0.759890;0.759700;0.759710;0
20160905 044400;0.759730;0.759810;0.759700;0.759790;0
20160905 044500;0.759820;0.759970;0.759710;0.759800;0
20160905 044600;0.759800;0.759800;0.759570;0.759590;0
20160905 044700;0.759610;0.759660;0.759490;0.759580;0
20160905 044800;0.759570;0.759580;0.759480;0.759580;0
20160905 044900;0.759560;0.759690;0.759550;0.759610;0
20160905 045000;0.759610;0.759620;0.759430;0.759430;0
20160905 045100;0.759420;0.759490;0.759390;0.759400;0
20160905 045200;0.759420;0.759450;0.759240;0.759260;0
20160905 045300;0.759270;0.759590;0.759270;0.759590;0
20160905 045400;0.759600;0.759650;0.759490;0.759620;0
20160905 045500;0.759620;0.759620;0.759520;0.759520;0
20160905 045600;0.759530;0.759820;0.759530;0.759820;0
20160905 045700;0.759800;0.759800;0.759720;0.759730;0
20160905 045800;0.759720;0.759720;0.759540;0.759700;0
20160905 045900;0.759710;0.759920;0.759710;0.759920;0
20160905 050000;0.759930;0.759930;0.759800;0.759830;0
20160905 050100;0.759840;0.759940;0.759840;0.759930;0
20160905 050200;0.759910;0.760030;0.759910;0.760000;0
20160905 050300;0.759990;0.760010;0.759840;0.759850;0
20160905 050400;0.759840;0.759870;0.759700;0.759720;0
20160905 050500;0.759710;0.759800;0.759670;0.759710;0
20160905 050600;0.759700;0.759720;0.759690;0.759710;0
20160905 050700;0.759720;0.759810;0.759710;0.759810;0
20160905 050800;0.759800;0.759810;0.759730;0.759770;0
20160905 050900;0.759790;0.759910;0.759790;0.759910;0
20160905 051000;0.759910;0.759910;0.759810;0.759870;0
20160905 051100;0.759860;0.759910;0.759820;0.759910;0
20160905 051200;0.759920;0.760000;0.759910;0.760000;0
20160905 051300;0.759990;0.760090;0.759880;0.760090;0
20160905 051400;0.760080;0.760090;0.760000;0.760000;0
20160905 051500;0.759990;0.760070;0.759930;0.760010;0
20160905 051600;0.760030;0.760070;0.759990;0.759990;0
20160905 051700;0.759990;0.760020;0.759900;0.759960;0
20160905 051800;0.759940;0.759940;0.759770;0.759790;0
20160905 051900;0.759790;0.759890;0.759780;0.759890;0
20160905 052000;0.759880;0.760110;0.759880;0.760110;0
20160905 052100;0.760110;0.760120;0.760050;0.760110;0
20160905 052200;0.760120;0.760280;0.760120;0.760220;0
20160905 052300;0.760260;0.760370;0.760190;0.760190;0
20160905 052400;0.760180;0.760310;0.760120;0.760300;0
20160905 052500;0.760280;0.760280;0.760060;0.760060;0
20160905 052600;0.760060;0.760100;0.759990;0.760000;0
20160905 052700;0.760010;0.760040;0.759880;0.759880;0
20160905 052800;0.759890;0.759910;0.759770;0.759820;0
20160905 052900;0.759820;0.759960;0.759770;0.759890;0
20160905 053000;0.759890;0.759920;0.759810;0.759890;0
20160905 053100;0.759870;0.759990;0.759820;0.759990;0
20160905 053200;0.760000;0.760060;0.759880;0.759980;0
20160905 053300;0.759990;0.760120;0.759990;0.759990;0
20160905 053400;0.760000;0.760130;0.759990;0.760040;0
20160905 053500;0.760040;0.760140;0.759910;0.760130;0
20160905 053600;0.760140;0.760140;0.759990;0.760080;0
20160905 053700;0.760060;0.760110;0.760010;0.760080;0
20160905 053800;0.760090;0.760230;0.759980;0.760130;0
20160905 053900;0.760130;0.760300;0.760130;0.760290;0
20160905 054000;0.760300;0.760310;0.760130;0.760200;0
20160905 054100;0.760230;0.760230;0.759770;0.759840;0
20160905 054200;0.759860;0.759860;0.759380;0.759400;0
20160905 054300;0.759440;0.759650;0.759390;0.759570;0
20160905 054400;0.759560;0.759680;0.759480;0.759570;0
20160905 054500;0.759560;0.759690;0.759370;0.759690;0
20160905 054600;0.759680;0.759760;0.759570;0.759680;0
20160905 054700;0.759670;0.759770;0.759500;0.759560;0
20160905 054800;0.759550;0.759590;0.759480;0.759510;0
20160905 054900;0.759480;0.759500;0.759380;0.759380;0
20160905 055000;0.759390;0.759570;0.759290;0.759380;0
20160905 055100;0.759390;0.759490;0.759350;0.759420;0
20160905 055200;0.759400;0.759410;0.759270;0.759390;0
20160905 055300;0.759400;0.759410;0.759320;0.759340;0
20160905 055400;0.759350;0.759470;0.759330;0.759390;0
20160905 055500;0.759380;0.759410;0.759290;0.759400;0
20160905 055600;0.759390;0.759440;0.759380;0.759380;0
20160905 055700;0.759390;0.759530;0.759350;0.759420;0
20160905 055800;0.759430;0.759600;0.759430;0.759580;0
20160905 055900;0.759570;0.759600;0.759530;0.759580;0
20160905 060000;0.759600;0.759600;0.759330;0.759390;0
20160905 060100;0.759380;0.759380;0.759080;0.759130;0
20160905 060200;0.759120;0.759210;0.759100;0.759200;0
20160905 060300;0.759200;0.759260;0.759110;0.759160;0
20160905 060400;0.759150;0.759190;0.759010;0.759020;0
20160905 060500;0.759040;0.759220;0.759040;0.759220;0
20160905 060600;0.759230;0.759290;0.759220;0.759290;0
20160905 060700;0.759300;0.759300;0.759090;0.759110;0
20160905 060800;0.759120;0.759140;0.759010;0.759040;0
20160905 060900;0.759030;0.759030;0.758900;0.758980;0
20160905 061000;0.758990;0.759000;0.758600;0.758690;0
20160905 061100;0.758720;0.758750;0.758590;0.758650;0
20160905 061200;0.758660;0.758680;0.758470;0.758570;0
20160905 061300;0.758560;0.758660;0.758460;0.758650;0
20160905 061400;0.758650;0.758670;0.758450;0.758500;0
20160905 061500;0.758540;0.758670;0.758540;0.758570;0
20160905 061600;0.758590;0.758760;0.758560;0.758750;0
20160905 061700;0.758750;0.758830;0.758670;0.758670;0
20160905 061800;0.758660;0.758770;0.758600;0.758700;0
20160905 061900;0.758700;0.758810;0.758690;0.758760;0
20160905 062000;0.758770;0.758800;0.758690;0.758780;0
20160905 062100;0.758790;0.758860;0.758750;0.758790;0
20160905 062200;0.758780;0.758780;0.758620;0.758680;0
20160905 062300;0.758650;0.758660;0.758570;0.758660;0
20160905 062400;0.758670;0.758730;0.758600;0.758600;0
20160905 062500;0.758650;0.758700;0.758640;0.758650;0
20160905 062600;0.758660;0.758770;0.758650;0.758660;0
20160905 062700;0.758640;0.758640;0.758500;0.758500;0
20160905 062800;0.758510;0.758560;0.758460;0.758480;0
20160905 062900;0.758480;0.758670;0.758480;0.758570;0
20160905 063000;0.758590;0.758680;0.758450;0.758450;0
20160905 063100;0.758460;0.758610;0.758430;0.758580;0
20160905 063200;0.758570;0.758660;0.758550;0.758580;0
20160905 063300;0.758570;0.758710;0.758500;0.758710;0
20160905 063400;0.758710;0.758800;0.758630;0.758800;0
20160905 063500;0.758800;0.758950;0.758790;0.758910;0
20160905 063600;0.758910;0.758990;0.758910;0.758990;0
20160905 063700;0.758990;0.759030;0.758970;0.759000;0
20160905 063800;0.759010;0.759040;0.758930;0.758930;0
20160905 063900;0.758930;0.759030;0.758920;0.759030;0
20160905 064000;0.759030;0.759130;0.759030;0.759130;0
20160905 064100;0.759130;0.759130;0.759010;0.759010;0
20160905 064200;0.759030;0.759070;0.759020;0.759020;0
20160905 064300;0.759020;0.759020;0.759000;0.759020;0
20160905 064400;0.759020;0.759020;0.758940;0.758970;0
20160905 064500;0.758990;0.758990;0.758900;0.758920;0
20160905 064600;0.758920;0.758920;0.758820;0.758820;0
20160905 064700;0.758820;0.758970;0.758820;0.758910;0
20160905 064800;0.758920;0.759100;0.758920;0.758990;0
20160905 064900;0.759010;0.759070;0.758780;0.758900;0
20160905 065000;0.758890;0.758890;0.758770;0.758810;0
20160905 065100;0.758790;0.758870;0.758700;0.758770;0
20160905 065200;0.758710;0.758950;0.758710;0.758910;0
20160905 065300;0.758900;0.759000;0.758900;0.758920;0
20160905 065400;0.758940;0.758960;0.758890;0.758900;0
20160905 065500;0.758890;0.758940;0.758830;0.758830;0
20160905 065600;0.758810;0.758910;0.758790;0.758830;0
20160905 065700;0.758820;0.758910;0.758760;0.758870;0
20160905 065800;0.758860;0.758860;0.758710;0.758710;0
20160905 065900;0.758690;0.758850;0.758690;0.758790;0
20160905 070000;0.758790;0.758890;0.758790;0.758880;0
20160905 070100;0.758850;0.758910;0.758820;0.758910;0
20160905 070200;0.758910;0.758910;0.758780;0.758780;0
20160905 070300;0.758780;0.758880;0.758780;0.758790;0
20160905 070400;0.758770;0.758780;0.758680;0.758770;0
20160905 070500;0.758760;0.758770;0.758680;0.758680;0
20160905 070600;0.758680;0.758680;0.758610;0.758680;0
20160905 070700;0.758700;0.758720;0.758580;0.758580;0
20160905 070800;0.758570;0.758580;0.758500;0.758580;0
20160905 070900;0.758580;0.758580;0.758500;0.758550;0
20160905 071000;0.758560;0.758680;0.758550;0.758630;0
20160905 071100;0.758620;0.758690;0.758580;0.758600;0
20160905 071200;0.758590;0.758590;0.758540;0.758560;0
20160905 071300;0.758550;0.758570;0.758550;0.758560;0
20160905 071400;0.758570;0.758590;0.758540;0.758570;0
20160905 071500;0.758560;0.758590;0.758530;0.758580;0
20160905 071600;0.758570;0.758580;0.758520;0.758580;0
20160905 071700;0.758570;0.758790;0.758570;0.758680;0
20160905 071800;0.758660;0.758710;0.758590;0.758650;0
20160905 071900;0.758660;0.758680;0.758640;0.758670;0
20160905 072000;0.758640;0.758710;0.758640;0.758710;0
20160905 072100;0.758690;0.758790;0.758680;0.758790;0
20160905 072200;0.758840;0.758890;0.758810;0.758870;0
20160905 072300;0.758850;0.758980;0.758840;0.758910;0
20160905 072400;0.758890;0.758900;0.758830;0.758850;0
20160905 072500;0.758830;0.758830;0.758730;0.758750;0
20160905 072600;0.758780;0.758910;0.758780;0.758910;0
20160905 072700;0.758910;0.758930;0.758910;0.758910;0
20160905 072800;0.758890;0.758930;0.758850;0.758910;0
20160905 072900;0.758920;0.758930;0.758830;0.758830;0
20160905 073000;0.758830;0.758970;0.758810;0.758960;0
20160905 073100;0.758950;0.759020;0.758910;0.759020;0
20160905 073200;0.759010;0.759010;0.759000;0.759010;0
20160905 073300;0.758990;0.759000;0.758930;0.758990;0
20160905 073400;0.758980;0.759020;0.758930;0.759020;0
